Transaction ID,Company Name,Transaction Date,Revenue (AED),Cost of Goods Sold (AED),Gross Profit (AED),Operating Expenses (AED),Net Profit (AED),Account Manager,Department,Payment Method,Invoice Number,Payment Status,Comments
1933,Company A,2023-04-02,160542,63131,97411,32359,65052,John Doe,Marketing,Online,INV-1933,Overdue,Priority client
1934,Company E,2023-11-19,663439,535182,128257,27611,100646,Alice Brown,Finance,Check,INV-1934,Pending,Urgent payment
1935,Company C,2023-07-02,184462,79097,105365,20381,84984,John Doe,IT,Check,INV-1935,Paid,Priority client
1936,Company B,2024-08-31,468389,242155,226234,40626,185608,Alice Brown,Finance,Online,INV-1936,Overdue,Priority client
1937,Company D,2023-06-05,810294,573502,236792,209743,27049,John Doe,IT,Bank Transfer,INV-1937,Paid,Check details
1938,Company A,2023-10-30,626843,459527,167316,136406,30910,Robert Johnson,Sales,Cash,INV-1938,Overdue,Urgent payment
1939,Company A,2023-06-06,426669,249879,176790,108172,68618,Jane Smith,Finance,Bank Transfer,INV-1939,Pending,Urgent payment
1940,Company B,2024-11-01,351718,63006,288712,200180,88532,Jane Smith,IT,Check,INV-1940,Pending,Priority client
1941,Company B,2024-10-11,692794,538308,154486,23237,131249,Emily Davis,IT,Check,INV-1941,Pending,Check details
1942,Company D,2023-08-30,799420,66513,732907,117801,615106,Alice Brown,HR,Check,INV-1942,Paid,-
1943,Company C,2023-03-06,185873,77856,108017,35305,72712,John Doe,Marketing,Check,INV-1943,Pending,Check details
1944,Company B,2024-01-25,567829,222453,345376,176300,169076,John Doe,Sales,Cash,INV-1944,Overdue,-
1945,Company A,2023-11-05,928176,839777,88399,58262,30137,Robert Johnson,Sales,Credit Card,INV-1945,Pending,Urgent payment
1946,Company B,2023-10-12,515789,383328,132461,108724,23737,Alice Brown,Marketing,Bank Transfer,INV-1946,Pending,Urgent payment
1947,Company D,2024-11-15,318639,217414,101225,39911,61314,Emily Davis,Sales,Check,INV-1947,Paid,Urgent payment
1948,Company B,2023-08-30,419668,268772,150896,55779,95117,Robert Johnson,Finance,Bank Transfer,INV-1948,Paid,-
1949,Company D,2024-01-25,261181,113132,148049,68730,79319,John Doe,Marketing,Online,INV-1949,Paid,-
1950,Company B,2024-03-08,148049,54773,93276,63266,30010,Alice Brown,Marketing,Check,INV-1950,Paid,Urgent payment
1951,Company E,2024-09-16,922118,405117,517001,78516,438485,Alice Brown,Marketing,Cash,INV-1951,Paid,Urgent payment
1952,Company E,2023-02-22,224987,120318,104669,33719,70950,Alice Brown,Sales,Cash,INV-1952,Overdue,-
1953,Company D,2023-02-27,351909,180291,171618,107165,64453,Alice Brown,Sales,Bank Transfer,INV-1953,Overdue,Check details
1954,Company E,2023-07-25,962855,840618,122237,100712,21525,Alice Brown,IT,Bank Transfer,INV-1954,Paid,Urgent payment
1955,Company D,2023-06-22,472877,353133,119744,94462,25282,Robert Johnson,IT,Check,INV-1955,Paid,Priority client
1956,Company D,2024-01-05,596248,104936,491312,64524,426788,Jane Smith,HR,Cash,INV-1956,Pending,Check details
1957,Company B,2024-04-19,658671,595680,62991,36399,26592,Emily Davis,Finance,Online,INV-1957,Overdue,Check details
1958,Company D,2024-01-25,201436,87340,114096,62309,51787,John Doe,IT,Bank Transfer,INV-1958,Paid,Priority client
1959,Company B,2023-02-13,936113,700764,235349,163069,72280,John Doe,Marketing,Credit Card,INV-1959,Overdue,Priority client
1960,Company D,2023-12-31,408085,283221,124864,78377,46487,Robert Johnson,Marketing,Credit Card,INV-1960,Overdue,Priority client
1961,Company D,2024-03-24,578012,483261,94751,24652,70099,Emily Davis,Sales,Cash,INV-1961,Paid,-
1962,Company B,2024-07-14,149883,68876,81007,31803,49204,Alice Brown,IT,Check,INV-1962,Overdue,-
1963,Company A,2024-02-19,418373,150680,267693,183682,84011,Robert Johnson,Finance,Online,INV-1963,Overdue,Urgent payment
1964,Company E,2024-02-24,107728,53515,54213,30193,24020,Alice Brown,Finance,Check,INV-1964,Overdue,Check details
1965,Company D,2024-09-28,235180,53102,182078,146577,35501,John Doe,Finance,Bank Transfer,INV-1965,Paid,Urgent payment
1966,Company A,2024-02-16,389894,306405,83489,40910,42579,Jane Smith,Finance,Online,INV-1966,Pending,-
1967,Company B,2024-05-02,611481,400418,211063,43182,167881,Alice Brown,HR,Bank Transfer,INV-1967,Overdue,Urgent payment
1968,Company B,2023-06-12,390799,235977,154822,123258,31564,Robert Johnson,HR,Check,INV-1968,Paid,Check details
1969,Company E,2023-01-03,566009,147722,418287,69510,348777,Jane Smith,HR,Online,INV-1969,Paid,Priority client
1970,Company B,2023-09-29,597189,150421,446768,396369,50399,Robert Johnson,IT,Credit Card,INV-1970,Paid,Priority client
1971,Company D,2023-11-26,274368,111134,163234,105491,57743,John Doe,IT,Online,INV-1971,Pending,Check details
1972,Company D,2023-01-29,648646,269260,379386,256582,122804,John Doe,Marketing,Cash,INV-1972,Pending,Check details
1973,Company C,2024-01-11,844692,161352,683340,20375,662965,Robert Johnson,Finance,Cash,INV-1973,Paid,-
1974,Company E,2023-11-27,666161,426470,239691,182371,57320,Jane Smith,Finance,Check,INV-1974,Overdue,Check details
1975,Company D,2023-05-25,947951,283825,664126,351850,312276,Emily Davis,Finance,Check,INV-1975,Overdue,Check details
1976,Company E,2024-01-16,296703,95690,201013,140843,60170,Robert Johnson,Finance,Credit Card,INV-1976,Overdue,Priority client
1977,Company D,2024-03-09,528617,54335,474282,103959,370323,John Doe,HR,Check,INV-1977,Paid,Check details
1978,Company E,2023-01-04,475471,221617,253854,20338,233516,Emily Davis,Sales,Online,INV-1978,Paid,Priority client
1979,Company B,2024-08-29,874176,266931,607245,576699,30546,Jane Smith,Sales,Credit Card,INV-1979,Paid,-
1980,Company B,2024-11-14,618314,400240,218074,78149,139925,Jane Smith,IT,Bank Transfer,INV-1980,Overdue,-
1981,Company D,2024-03-02,950157,565230,384927,303837,81090,Robert Johnson,Finance,Check,INV-1981,Pending,Priority client
1982,Company B,2023-08-27,879606,55927,823679,671518,152161,John Doe,Marketing,Cash,INV-1982,Pending,-
1983,Company C,2023-09-20,782407,623370,159037,117957,41080,John Doe,Marketing,Cash,INV-1983,Overdue,Priority client
1984,Company A,2024-04-16,667537,182852,484685,286212,198473,John Doe,Finance,Credit Card,INV-1984,Pending,-
1985,Company E,2023-02-11,790855,204646,586209,426274,159935,John Doe,IT,Cash,INV-1985,Overdue,Check details
1986,Company A,2023-01-09,442225,310080,132145,26520,105625,Emily Davis,IT,Cash,INV-1986,Paid,Urgent payment
1987,Company B,2024-10-16,610913,82829,528084,362456,165628,John Doe,IT,Cash,INV-1987,Overdue,Urgent payment
1988,Company E,2024-05-15,459283,246662,212621,75236,137385,Jane Smith,HR,Bank Transfer,INV-1988,Pending,-
1989,Company C,2024-06-23,569918,373912,196006,115000,81006,Robert Johnson,Marketing,Check,INV-1989,Paid,-
1990,Company E,2024-08-12,750425,307102,443323,168167,275156,Emily Davis,IT,Check,INV-1990,Overdue,Priority client
1991,Company A,2024-07-04,258061,108741,149320,107041,42279,Emily Davis,IT,Cash,INV-1991,Overdue,Check details
1992,Company E,2023-12-02,571502,422464,149038,64644,84394,Emily Davis,HR,Check,INV-1992,Paid,Urgent payment
1993,Company C,2023-04-26,595858,441577,154281,104111,50170,Alice Brown,HR,Check,INV-1993,Paid,-
1994,Company E,2024-05-10,145504,91940,53564,23233,30331,John Doe,HR,Credit Card,INV-1994,Paid,-
1995,Company E,2023-05-02,144142,54900,89242,48607,40635,Emily Davis,Finance,Cash,INV-1995,Overdue,Urgent payment
1996,Company A,2024-08-11,585583,266923,318660,151472,167188,Robert Johnson,Finance,Check,INV-1996,Pending,Check details
1997,Company B,2023-08-05,124959,74535,50424,26540,23884,John Doe,HR,Online,INV-1997,Overdue,Urgent payment
1998,Company C,2024-04-03,923648,80076,843572,501803,341769,Emily Davis,Marketing,Credit Card,INV-1998,Overdue,Priority client
1999,Company D,2023-05-24,295819,165465,130354,70366,59988,Robert Johnson,HR,Bank Transfer,INV-1999,Paid,Check details
2000,Company E,2023-03-18,832329,749475,82854,58050,24804,Jane Smith,Marketing,Check,INV-2000,Paid,Priority client
